Province/State;Country/Region;Lat;Long;Date;Confirmed Cases;New Cases
;France;46.2276;2.2137;2020-04-16;144944;12471
;Gabon;-0.8037;11.6094;2020-04-16;80;0
;Gambia;13.4432;-15.3101;2020-04-16;9;0
;Georgia;42.3154;43.3569;2020-04-16;348;42
;Germany;51.0;9.0;2020-04-16;137698;2945
;Ghana;7.9465;-1.0232;2020-04-16;641;5
;Greece;39.0742;21.8243;2020-04-16;2207;15
;Guatemala;15.7835;-90.2308;2020-04-16;196;16
;Guinea;9.9456;-9.6966;2020-04-16;438;34
;Guyana;5.0;-58.75;2020-04-16;55;0
;Haiti;18.9712;-72.2852;2020-04-16;41;0
;Holy See;41.9029;12.4534;2020-04-16;8;0
;Honduras;15.2;-86.2419;2020-04-16;426;7
;Hungary;47.1625;19.5033;2020-04-16;1652;73
;Iceland;64.9631;-19.0208;2020-04-16;1739;12
;India;21.0;78.0;2020-04-16;13430;1108
;Indonesia;-0.7893;113.9213;2020-04-16;5516;380
;Iran;32.0;53.0;2020-04-16;77995;1606
;Iraq;33.0;44.0;2020-04-16;1434;19
;Ireland;53.1424;-7.6921;2020-04-16;13271;724
;Israel;31.0;35.0;2020-04-16;12758;257
;Italy;43.0;12.0;2020-04-16;168941;3786
;Jamaica;18.1096;-77.2975;2020-04-16;143;18
;Japan;36.0;138.0;2020-04-16;9398;563
;Jordan;31.24;36.51;2020-04-16;402;1
;Kazakhstan;48.0196;66.9237;2020-04-16;1402;107
;Kenya;-0.0236;37.9062;2020-04-16;234;9
;Korea, South;36.0;128.0;2020-04-16;10613;22
;Kuwait;29.5;47.75;2020-04-16;1524;119
;Kyrgyzstan;41.2044;74.7661;2020-04-16;466;17
;Latvia;56.8796;24.6032;2020-04-16;675;9
;Lebanon;33.8547;35.8623;2020-04-16;663;5
;Liberia;6.4281;-9.4295;2020-04-16;59;0
;Liechtenstein;47.14;9.55;2020-04-16;79;0
;Lithuania;55.1694;23.8813;2020-04-16;1128;37
;Luxembourg;49.8153;6.1296;2020-04-16;3444;71
;Madagascar;-18.7669;46.8691;2020-04-16;111;1
;Malaysia;2.5;112.5;2020-04-16;5182;110
;Maldives;3.2028;73.2207;2020-04-16;25;3
;Malta;35.9375;14.3754;2020-04-16;412;13
;Mauritania;21.0079;10.9408;2020-04-16;7;0
;Mauritius;-20.2;57.5;2020-04-16;324;0
;Mexico;23.6345;-102.5528;2020-04-16;6297;450
;Moldova;47.4116;28.3699;2020-04-16;2154;105
;Monaco;43.7333;7.4167;2020-04-16;93;0
;Mongolia;46.8625;103.8467;2020-04-16;31;1
;Montenegro;42.5;19.3;2020-04-16;303;15
;Morocco;31.7917;-7.0926;2020-04-16;2283;259
;Namibia;-22.9576;18.4904;2020-04-16;16;0
;Nepal;28.1667;84.25;2020-04-16;16;0
Aruba;Netherlands;12.5186;-70.0358;2020-04-16;95;2
Curacao;Netherlands;12.1696;-68.99;2020-04-16;14;0
Sint Maarten;Netherlands;18.0425;-63.0548;2020-04-16;57;4
;Netherlands;52.1326;5.2913;2020-04-16;29214;1061
;New Zealand;-40.9006;174.886;2020-04-16;1401;15
;Nicaragua;12.8654;-85.2072;2020-04-16;9;0
;Niger;17.6078;8.0817;2020-04-16;584;0
;Nigeria;9.082;8.6753;2020-04-16;442;35
;North Macedonia;41.6086;21.7453;2020-04-16;1081;107
;Norway;60.472;8.4689;2020-04-16;6896;156
;Oman;21.0;57.0;2020-04-16;1019;109
;Pakistan;30.3753;69.3451;2020-04-16;7025;106
;Panama;8.538;-80.7821;2020-04-16;3751;177
;Papua New Guinea;-6.315;143.9555;2020-04-16;7;5
;Paraguay;-23.4425;-58.4438;2020-04-16;174;13
;Peru;-9.19;-75.0152;2020-04-16;12491;1016
;Philippines;13.0;122.0;2020-04-16;5660;207
;Poland;51.9194;19.1451;2020-04-16;7918;336
;Portugal;39.3999;-8.2245;2020-04-16;18841;750
;Qatar;25.3548;51.1839;2020-04-16;4103;392
;Romania;45.9432;24.9668;2020-04-16;7707;491
;Russia;60.0;90.0;2020-04-16;27938;3448
;Rwanda;-1.9403;29.8739;2020-04-16;138;2
;Saint Lucia;13.9094;-60.9789;2020-04-16;15;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;2020-04-16;12;0
;San Marino;43.9424;12.4578;2020-04-16;426;54
;Saudi Arabia;24.0;45.0;2020-04-16;6380;518
;Senegal;14.4974;-14.4524;2020-04-16;335;21
;Serbia;44.0165;21.0059;2020-04-16;5318;445
;Seychelles;-4.6796;55.492;2020-04-16;11;0
;Singapore;1.2833;103.8333;2020-04-16;4427;728
;Slovakia;48.669;19.699;2020-04-16;977;114
;Slovenia;46.1512;14.9955;2020-04-16;1268;20
;Somalia;5.1521;46.1996;2020-04-16;80;0
;South Africa;-30.5595;22.9375;2020-04-16;2605;99
;Spain;40.0;-4.0;2020-04-16;184948;7304
;Sri Lanka;7.0;81.0;2020-04-16;238;0
;Sudan;12.8628;30.2176;2020-04-16;32;0
;Suriname;3.9193;-56.0278;2020-04-16;10;0
;Sweden;63.0;16.0;2020-04-16;12540;613
;Switzerland;46.8182;8.2275;2020-04-16;26732;396
;Taiwan*;23.7;121.0;2020-04-16;395;0
;Tanzania;-6.369;34.8888;2020-04-16;94;6
;Thailand;15.0;101.0;2020-04-16;2672;29
;Togo;8.6195;0.8248;2020-04-16;81;0
;Trinidad and Tobago;10.6918;-61.2225;2020-04-16;114;0
;Tunisia;34.0;9.0;2020-04-16;822;42
;Turkey;38.9637;35.2433;2020-04-16;74193;4801
;Uganda;1.0;32.0;2020-04-16;55;0
;Ukraine;48.3794;31.1656;2020-04-16;4161;397
;United Arab Emirates;24.0;54.0;2020-04-16;5825;460
Bermuda;United Kingdom;32.3078;-64.7505;2020-04-16;81;0
Cayman Islands;United Kingdom;19.3133;-81.2546;2020-04-16;60;6
Channel Islands;United Kingdom;49.3723;-2.3644;2020-04-16;457;10
Gibraltar;United Kingdom;36.1408;-5.3536;2020-04-16;131;0
Isle of Man;United Kingdom;54.2361;-4.5481;2020-04-16;284;28
Montserrat;United Kingdom;16.7425;-62.1874;2020-04-16;11;0
;United Kingdom;55.3781;-3.4360000000000004;2020-04-16;111756;5298
;Uruguay;-32.5228;-55.7658;2020-04-16;502;9
;US;37.0902;-95.7129;2020-04-16;669272;31298
;Uzbekistan;41.3775;64.5853;2020-04-16;1349;47
;Venezuela;6.4238;-66.5897;2020-04-16;204;7
;Vietnam;16.0;108.0;2020-04-16;268;1
;Zambia;-15.4167;28.2833;2020-04-16;48;0
;Zimbabwe;-20.0;30.0;2020-04-16;23;0
Diamond Princess;Canada;0.0;0.0;2020-04-16;0;0
;Dominica;15.415;-61.371;2020-04-16;16;0
;Grenada;12.1165;-61.679;2020-04-16;14;0
;Mozambique;-18.665695;35.529562;2020-04-16;31;2
;Syria;34.802075;38.99681500000001;2020-04-16;33;0
;Timor-Leste;-8.874217;125.727539;2020-04-16;18;10
;Belize;13.1939;-59.5432;2020-04-16;18;0
;Laos;19.85627;102.495496;2020-04-16;19;0
;Libya;26.3351;17.228331;2020-04-16;49;1
;West Bank and Gaza;31.9522;35.2332;2020-04-16;294;3
;Guinea-Bissau;11.8037;-15.1804;2020-04-16;43;0
;Mali;17.570692;-3.996166000000001;2020-04-16;171;23
;Saint Kitts and Nevis;17.357822;-62.782998;2020-04-16;14;0
Northwest Territories;Canada;64.8255;-124.8457;2020-04-16;5;0
Yukon;Canada;64.2823;-135.0;2020-04-16;8;0
;Kosovo;42.602636;20.902977;2020-04-16;449;62
;Burma;21.9162;95.956;2020-04-16;85;11
Anguilla;United Kingdom;18.2206;-63.0686;2020-04-16;3;0
British Virgin Islands;United Kingdom;18.4207;-64.64;2020-04-16;3;0
Turks and Caicos Islands;United Kingdom;21.69400000000001;-71.7979;2020-04-16;11;1
;MS Zaandam;0.0;0.0;2020-04-16;9;0
;Botswana;-22.3285;24.6849;2020-04-16;15;2
;Burundi;-3.3731;29.9189;2020-04-16;5;0
;Sierra Leone;8.460555000000001;-11.779889;2020-04-16;15;2
Bonaire, Sint Eustatius and Saba;Netherlands;12.1784;-68.2385;2020-04-16;3;0
;Malawi;-13.254307999999998;34.301525;2020-04-16;16;0
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;2020-04-16;11;0
Saint Pierre and Miquelon;France;46.8852;-56.3159;2020-04-16;1;0
;South Sudan;6.877000000000002;31.307;2020-04-16;4;0
;Western Sahara;24.2155;-12.8858;2020-04-16;6;0
;Sao Tome and Principe;0.18636;6.613081;2020-04-16;4;0
;Yemen;15.552727;48.516388;2020-04-16;1;0
;Comoros;-11.6455;43.3333;2020-04-16;0;0
;Tajikistan;38.861034;71.276093;2020-04-16;0;0
;Lesotho;-29.609988;28.233608;2020-04-16;0;0
;Afghanistan;33.0;65.0;2020-04-17;906;66
;Albania;41.1533;20.1683;2020-04-17;539;21
;Algeria;28.0339;1.6596;2020-04-17;2418;150
;Andorra;42.5063;1.5218;2020-04-17;696;23
;Angola;-11.2027;17.8739;2020-04-17;19;0
;Antigua and Barbuda;17.0608;-61.7964;2020-04-17;23;0
;Argentina;-38.4161;-63.6167;2020-04-17;2669;98
;Armenia;40.0691;45.0382;2020-04-17;1201;42
Australian Capital Territory;Australia;-35.4735;149.0124;2020-04-17;103;0
New South Wales;Australia;-33.8688;151.2093;2020-04-17;2926;29
Northern Territory;Australia;-12.4634;130.8456;2020-04-17;28;0
Queensland;Australia;-28.0167;153.4;2020-04-17;1007;6
South Australia;Australia;-34.9285;138.6007;2020-04-17;435;2
Tasmania;Australia;-41.4545;145.9707;2020-04-17;180;11
Victoria;Australia;-37.8136;144.9631;2020-04-17;1302;3
Western Australia;Australia;-31.9505;115.8605;2020-04-17;541;9
;Austria;47.5162;14.5501;2020-04-17;14595;119
;Azerbaijan;40.1431;47.5769;2020-04-17;1340;57
;Bahamas;25.0343;-77.3963;2020-04-17;54;1
;Bahrain;26.0275;50.55;2020-04-17;1740;40
;Bangladesh;23.685;90.3563;2020-04-17;1838;266
;Barbados;13.1939;-59.5432;2020-04-17;75;0
;Belarus;53.7098;27.9534;2020-04-17;4779;575
;Belgium;50.8333;4.0;2020-04-17;36138;1329
;Benin;9.3077;2.3158;2020-04-17;35;0
;Bhutan;27.5142;90.4336;2020-04-17;5;0
;Bolivia;-16.2902;-63.5887;2020-04-17;465;24
;Bosnia and Herzegovina;43.9159;17.6791;2020-04-17;1214;47
;Brazil;-14.235;-51.9253;2020-04-17;33682;3257
;Brunei;4.5353;114.7277;2020-04-17;136;0
;Bulgaria;42.7339;25.4858;2020-04-17;846;46
;Burkina Faso;12.2383;-1.5616;2020-04-17;557;11
;Cabo Verde;16.5388;-23.0418;2020-04-17;56;0
;Cambodia;11.55;104.9167;2020-04-17;122;0
;Cameroon;3.848;11.5021;2020-04-17;996;0
Alberta;Canada;53.9333;-116.5765;2020-04-17;2397;401
British Columbia;Canada;49.2827;-123.1207;2020-04-17;1575;14
Grand Princess;Canada;37.6489;-122.6655;2020-04-17;13;0
Manitoba;Canada;53.7609;-98.8139;2020-04-17;250;0
New Brunswick;Canada;46.5653;-66.4619;2020-04-17;117;0
Newfoundland and Labrador;Canada;53.1355;-57.6604;2020-04-17;256;4
Nova Scotia;Canada;44.682;-63.7443;2020-04-17;606;27
Ontario;Canada;51.2538;-85.3232;2020-04-17;10456;616
Prince Edward Island;Canada;46.5107;-63.4168;2020-04-17;26;0
Quebec;Canada;52.9399;-73.5491;2020-04-17;16798;941
Saskatchewan;Canada;52.9399;-106.4509;2020-04-17;307;2
;Central African Republic;6.6111;20.9394;2020-04-17;12;0
;Chad;15.4542;18.7322;2020-04-17;27;0
;Chile;-35.6751;-71.543;2020-04-17;9252;445
Anhui;China;31.8257;117.2264;2020-04-17;991;0
Beijing;China;40.1824;116.4142;2020-04-17;593;0
Chongqing;China;30.0572;107.874;2020-04-17;579;0
Fujian;China;26.0789;117.9874;2020-04-17;354;1
Gansu;China;37.8099;101.0583;2020-04-17;139;0
Guangdong;China;23.3417;113.4244;2020-04-17;1577;6
Guangxi;China;23.8298;108.7881;2020-04-17;254;0
Guizhou;China;26.8154;106.8748;2020-04-17;146;0
Hainan;China;19.1959;109.7453;2020-04-17;168;0
Hebei;China;39.549;116.1306;2020-04-17;328;0
Heilongjiang;China;47.862;127.7615;2020-04-17;872;11
Henan;China;33.882;113.614;2020-04-17;1276;0
Hong Kong;China;22.3;114.2;2020-04-17;1021;4
Hubei;China;30.9756;112.2707;2020-04-17;68128;325
Hunan;China;27.6104;111.7088;2020-04-17;1019;0
Inner Mongolia;China;44.0935;113.9448;2020-04-17;193;0
Jiangsu;China;32.9711;119.455;2020-04-17;653;0
Jiangxi;China;27.614;115.7221;2020-04-17;937;0
Jilin;China;43.6661;126.1923;2020-04-17;102;0
Liaoning;China;41.2956;122.6085;2020-04-17;146;1
Macau;China;22.1667;113.55;2020-04-17;45;0
Ningxia;China;37.2692;106.1655;2020-04-17;75;0
Qinghai;China;35.7452;95.9956;2020-04-17;18;0
Shaanxi;China;35.1917;108.8701;2020-04-17;256;0
Shandong;China;36.3427;118.1498;2020-04-17;787;3
Shanghai;China;31.202;121.4491;2020-04-17;628;0
Shanxi;China;37.5777;112.2922;2020-04-17;197;3
Sichuan;China;30.6171;102.7103;2020-04-17;560;0
Tianjin;China;39.3054;117.323;2020-04-17;189;3
Tibet;China;31.6927;88.0924;2020-04-17;1;0
Xinjiang;China;41.1129;85.2401;2020-04-17;76;0
Yunnan;China;24.974;101.487;2020-04-17;184;0
Zhejiang;China;29.1832;120.0934;2020-04-17;1268;0
;Colombia;4.5709;-74.2973;2020-04-17;3439;206
;Congo (Brazzaville);-4.0383;21.7587;2020-04-17;143;26
;Congo (Kinshasa);-4.0383;21.7587;2020-04-17;287;20
;Costa Rica;9.7489;-83.7534;2020-04-17;649;7
;Cote d'Ivoire;7.54;-5.5471;2020-04-17;688;34
;Croatia;45.1;15.2;2020-04-17;1814;23
;Diamond Princess;0.0;0.0;2020-04-17;712;0
;Cuba;22.0;-80.0;2020-04-17;923;61
;Cyprus;35.1264;33.4299;2020-04-17;750;15
;Czechia;49.8175;15.473;2020-04-17;6549;116
Faroe Islands;Denmark;61.8926;-6.9118;2020-04-17;184;0
Greenland;Denmark;71.7069;-42.6043;2020-04-17;11;0
;Denmark;56.2639;9.5018;2020-04-17;7073;194
;Djibouti;11.8251;42.5903;2020-04-17;732;141
;Dominican Republic;18.7357;-70.1627;2020-04-17;4126;371
;Ecuador;-1.8312;-78.1834;2020-04-17;8450;225
;Egypt;26.0;30.0;2020-04-17;2844;171
;El Salvador;13.7942;-88.8965;2020-04-17;177;13
;Equatorial Guinea;1.5;10.0;2020-04-17;79;28
;Eritrea;15.1794;39.7823;2020-04-17;35;0
;Estonia;58.5953;25.0136;2020-04-17;1459;25
;Eswatini;-26.5225;31.4659;2020-04-17;16;0
;Ethiopia;9.145;40.4897;2020-04-17;96;4
;Fiji;-17.7134;178.065;2020-04-17;17;0
;Finland;64.0;26.0;2020-04-17;3489;120
French Guiana;France;3.9339;-53.1258;2020-04-17;96;10
French Polynesia;France;-17.6797;149.4068;2020-04-17;55;0
Guadeloupe;France;16.25;-61.5833;2020-04-17;145;0
Mayotte;France;-12.8275;45.1662;2020-04-17;245;12
New Caledonia;France;-20.9043;165.618;2020-04-17;18;0
Reunion;France;-21.1351;55.2471;2020-04-17;402;8
Saint Barthelemy;France;17.9;-62.8333;2020-04-17;6;0
St Martin;France;18.0708;-63.0501;2020-04-17;35;0
Martinique;France;14.6415;-61.0242;2020-04-17;158;0
;France;46.2276;2.2137;2020-04-17;146923;1979
;Gabon;-0.8037;11.6094;2020-04-17;108;28
;Gambia;13.4432;-15.3101;2020-04-17;9;0
;Georgia;42.3154;43.3569;2020-04-17;370;22
;Germany;51.0;9.0;2020-04-17;141397;3699
;Ghana;7.9465;-1.0232;2020-04-17;641;0
;Greece;39.0742;21.8243;2020-04-17;2224;17
;Guatemala;15.7835;-90.2308;2020-04-17;214;18
;Guinea;9.9456;-9.6966;2020-04-17;477;39
;Guyana;5.0;-58.75;2020-04-17;63;8
;Haiti;18.9712;-72.2852;2020-04-17;43;2
;Holy See;41.9029;12.4534;2020-04-17;8;0
;Honduras;15.2;-86.2419;2020-04-17;442;16
;Hungary;47.1625;19.5033;2020-04-17;1763;111
;Iceland;64.9631;-19.0208;2020-04-17;1754;15
;India;21.0;78.0;2020-04-17;14352;922
;Indonesia;-0.7893;113.9213;2020-04-17;5923;407
;Iran;32.0;53.0;2020-04-17;79494;1499
;Iraq;33.0;44.0;2020-04-17;1482;48
;Ireland;53.1424;-7.6921;2020-04-17;13980;709
;Israel;31.0;35.0;2020-04-17;12982;224
;Italy;43.0;12.0;2020-04-17;172434;3493
;Jamaica;18.1096;-77.2975;2020-04-17;143;0
;Japan;36.0;138.0;2020-04-17;9958;560
;Jordan;31.24;36.51;2020-04-17;407;5
;Kazakhstan;48.0196;66.9237;2020-04-17;1546;144
;Kenya;-0.0236;37.9062;2020-04-17;246;12
;Korea, South;36.0;128.0;2020-04-17;10635;22
;Kuwait;29.5;47.75;2020-04-17;1658;134
;Kyrgyzstan;41.2044;74.7661;2020-04-17;489;23
;Latvia;56.8796;24.6032;2020-04-17;682;7
;Lebanon;33.8547;35.8623;2020-04-17;668;5
;Liberia;6.4281;-9.4295;2020-04-17;76;17
;Liechtenstein;47.14;9.55;2020-04-17;79;0
;Lithuania;55.1694;23.8813;2020-04-17;1149;21
;Luxembourg;49.8153;6.1296;2020-04-17;3480;36
;Madagascar;-18.7669;46.8691;2020-04-17;117;6
;Malaysia;2.5;112.5;2020-04-17;5251;69
;Maldives;3.2028;73.2207;2020-04-17;28;3
;Malta;35.9375;14.3754;2020-04-17;422;10
;Mauritania;21.0079;10.9408;2020-04-17;7;0
;Mauritius;-20.2;57.5;2020-04-17;324;0
;Mexico;23.6345;-102.5528;2020-04-17;6875;578
;Moldova;47.4116;28.3699;2020-04-17;2264;110
;Monaco;43.7333;7.4167;2020-04-17;94;1
;Mongolia;46.8625;103.8467;2020-04-17;31;0
;Montenegro;42.5;19.3;2020-04-17;303;0
;Morocco;31.7917;-7.0926;2020-04-17;2564;281
;Namibia;-22.9576;18.4904;2020-04-17;16;0
;Nepal;28.1667;84.25;2020-04-17;30;14
Aruba;Netherlands;12.5186;-70.0358;2020-04-17;96;1
Curacao;Netherlands;12.1696;-68.99;2020-04-17;14;0
Sint Maarten;Netherlands;18.0425;-63.0548;2020-04-17;57;0
;Netherlands;52.1326;5.2913;2020-04-17;30449;1235
;New Zealand;-40.9006;174.886;2020-04-17;1409;8
;Nicaragua;12.8654;-85.2072;2020-04-17;9;0
;Niger;17.6078;8.0817;2020-04-17;627;43
;Nigeria;9.082;8.6753;2020-04-17;493;51
;North Macedonia;41.6086;21.7453;2020-04-17;1117;36
;Norway;60.472;8.4689;2020-04-17;6937;41
;Oman;21.0;57.0;2020-04-17;1069;50
;Pakistan;30.3753;69.3451;2020-04-17;7638;613
;Panama;8.538;-80.7821;2020-04-17;4016;265
;Papua New Guinea;-6.315;143.9555;2020-04-17;7;0
;Paraguay;-23.4425;-58.4438;2020-04-17;199;25
;Peru;-9.19;-75.0152;2020-04-17;13489;998
;Philippines;13.0;122.0;2020-04-17;5878;218
;Poland;51.9194;19.1451;2020-04-17;8379;461
;Portugal;39.3999;-8.2245;2020-04-17;19022;181
;Qatar;25.3548;51.1839;2020-04-17;4663;560
;Romania;45.9432;24.9668;2020-04-17;8067;360
;Russia;60.0;90.0;2020-04-17;32008;4070
;Rwanda;-1.9403;29.8739;2020-04-17;143;5
;Saint Lucia;13.9094;-60.9789;2020-04-17;15;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;2020-04-17;12;0
;San Marino;43.9424;12.4578;2020-04-17;435;9
;Saudi Arabia;24.0;45.0;2020-04-17;7142;762
;Senegal;14.4974;-14.4524;2020-04-17;342;7
;Serbia;44.0165;21.0059;2020-04-17;5690;372
;Seychelles;-4.6796;55.492;2020-04-17;11;0
;Singapore;1.2833;103.8333;2020-04-17;5050;623
;Slovakia;48.669;19.699;2020-04-17;1049;72
;Slovenia;46.1512;14.9955;2020-04-17;1304;36
;Somalia;5.1521;46.1996;2020-04-17;116;36
;South Africa;-30.5595;22.9375;2020-04-17;2783;178
;Spain;40.0;-4.0;2020-04-17;190839;5891
;Sri Lanka;7.0;81.0;2020-04-17;244;6
;Sudan;12.8628;30.2176;2020-04-17;33;1
;Suriname;3.9193;-56.0278;2020-04-17;10;0
;Sweden;63.0;16.0;2020-04-17;13216;676
;Switzerland;46.8182;8.2275;2020-04-17;27078;346
;Taiwan*;23.7;121.0;2020-04-17;395;0
;Tanzania;-6.369;34.8888;2020-04-17;147;53
;Thailand;15.0;101.0;2020-04-17;2700;28
;Togo;8.6195;0.8248;2020-04-17;83;2
;Trinidad and Tobago;10.6918;-61.2225;2020-04-17;114;0
;Tunisia;34.0;9.0;2020-04-17;864;42
;Turkey;38.9637;35.2433;2020-04-17;78546;4353
;Uganda;1.0;32.0;2020-04-17;56;1
;Ukraine;48.3794;31.1656;2020-04-17;4662;501
;United Arab Emirates;24.0;54.0;2020-04-17;6302;477
Bermuda;United Kingdom;32.3078;-64.7505;2020-04-17;83;2
Cayman Islands;United Kingdom;19.3133;-81.2546;2020-04-17;61;1
Channel Islands;United Kingdom;49.3723;-2.3644;2020-04-17;470;13
Gibraltar;United Kingdom;36.1408;-5.3536;2020-04-17;132;1
Isle of Man;United Kingdom;54.2361;-4.5481;2020-04-17;291;7
Montserrat;United Kingdom;16.7425;-62.1874;2020-04-17;11;0
;United Kingdom;55.3781;-3.4360000000000004;2020-04-17;116721;4965
;Uruguay;-32.5228;-55.7658;2020-04-17;508;6
;US;37.0902;-95.7129;2020-04-17;701996;32724
;Uzbekistan;41.3775;64.5853;2020-04-17;1405;56
;Venezuela;6.4238;-66.5897;2020-04-17;204;0
;Vietnam;16.0;108.0;2020-04-17;268;0
;Zambia;-15.4167;28.2833;2020-04-17;52;4
;Zimbabwe;-20.0;30.0;2020-04-17;24;1
Diamond Princess;Canada;0.0;0.0;2020-04-17;0;0
;Dominica;15.415;-61.371;2020-04-17;16;0
;Grenada;12.1165;-61.679;2020-04-17;14;0
;Mozambique;-18.665695;35.529562;2020-04-17;34;3
;Syria;34.802075;38.99681500000001;2020-04-17;38;5
;Timor-Leste;-8.874217;125.727539;2020-04-17;18;0
;Belize;13.1939;-59.5432;2020-04-17;18;0
;Laos;19.85627;102.495496;2020-04-17;19;0
;Libya;26.3351;17.228331;2020-04-17;49;0
;West Bank and Gaza;31.9522;35.2332;2020-04-17;307;13
;Guinea-Bissau;11.8037;-15.1804;2020-04-17;43;0
;Mali;17.570692;-3.996166000000001;2020-04-17;171;0
;Saint Kitts and Nevis;17.357822;-62.782998;2020-04-17;14;0
Northwest Territories;Canada;64.8255;-124.8457;2020-04-17;5;0
Yukon;Canada;64.2823;-135.0;2020-04-17;8;0
;Kosovo;42.602636;20.902977;2020-04-17;480;31
;Burma;21.9162;95.956;2020-04-17;88;3
Anguilla;United Kingdom;18.2206;-63.0686;2020-04-17;3;0
British Virgin Islands;United Kingdom;18.4207;-64.64;2020-04-17;4;1
Turks and Caicos Islands;United Kingdom;21.69400000000001;-71.7979;2020-04-17;11;0
;MS Zaandam;0.0;0.0;2020-04-17;9;0
;Botswana;-22.3285;24.6849;2020-04-17;15;0
;Burundi;-3.3731;29.9189;2020-04-17;5;0
;Sierra Leone;8.460555000000001;-11.779889;2020-04-17;26;11
Bonaire, Sint Eustatius and Saba;Netherlands;12.1784;-68.2385;2020-04-17;3;0
;Malawi;-13.254307999999998;34.301525;2020-04-17;17;1
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;2020-04-17;11;0
Saint Pierre and Miquelon;France;46.8852;-56.3159;2020-04-17;1;0
;South Sudan;6.877000000000002;31.307;2020-04-17;4;0
;Western Sahara;24.2155;-12.8858;2020-04-17;6;0
;Sao Tome and Principe;0.18636;6.613081;2020-04-17;4;0
;Yemen;15.552727;48.516388;2020-04-17;1;0
;Comoros;-11.6455;43.3333;2020-04-17;0;0
;Tajikistan;38.861034;71.276093;2020-04-17;0;0
;Lesotho;-29.609988;28.233608;2020-04-17;0;0
;Afghanistan;33.0;65.0;2020-04-18;933;27
;Albania;41.1533;20.1683;2020-04-18;548;9
;Algeria;28.0339;1.6596;2020-04-18;2534;116
;Andorra;42.5063;1.5218;2020-04-18;704;8
;Angola;-11.2027;17.8739;2020-04-18;24;5
;Antigua and Barbuda;17.0608;-61.7964;2020-04-18;23;0
;Argentina;-38.4161;-63.6167;2020-04-18;2758;89
;Armenia;40.0691;45.0382;2020-04-18;1248;47
Australian Capital Territory;Australia;-35.4735;149.0124;2020-04-18;103;0
New South Wales;Australia;-33.8688;151.2093;2020-04-18;2936;10
Northern Territory;Australia;-12.4634;130.8456;2020-04-18;28;0
Queensland;Australia;-28.0167;153.4;2020-04-18;1015;8
South Australia;Australia;-34.9285;138.6007;2020-04-18;435;0
Tasmania;Australia;-41.4545;145.9707;2020-04-18;188;8
Victoria;Australia;-37.8136;144.9631;2020-04-18;1319;17
Western Australia;Australia;-31.9505;115.8605;2020-04-18;544;3
;Austria;47.5162;14.5501;2020-04-18;14671;76
;Azerbaijan;40.1431;47.5769;2020-04-18;1373;33
;Bahamas;25.0343;-77.3963;2020-04-18;55;1
;Bahrain;26.0275;50.55;2020-04-18;1773;33
;Bangladesh;23.685;90.3563;2020-04-18;2144;306
;Barbados;13.1939;-59.5432;2020-04-18;75;0
;Belarus;53.7098;27.9534;2020-04-18;5297;518
;Belgium;50.8333;4.0;2020-04-18;37183;1045
;Benin;9.3077;2.3158;2020-04-18;35;0
;Bhutan;27.5142;90.4336;2020-04-18;5;0
;Bolivia;-16.2902;-63.5887;2020-04-18;493;28
;Bosnia and Herzegovina;43.9159;17.6791;2020-04-18;1268;54
;Brazil;-14.235;-51.9253;2020-04-18;36658;2976
;Brunei;4.5353;114.7277;2020-04-18;137;1
;Bulgaria;42.7339;25.4858;2020-04-18;878;32
;Burkina Faso;12.2383;-1.5616;2020-04-18;565;8
;Cabo Verde;16.5388;-23.0418;2020-04-18;58;2
;Cambodia;11.55;104.9167;2020-04-18;122;0
;Cameroon;3.848;11.5021;2020-04-18;1017;21
Alberta;Canada;53.9333;-116.5765;2020-04-18;2562;165
British Columbia;Canada;49.2827;-123.1207;2020-04-18;1618;43
Grand Princess;Canada;37.6489;-122.6655;2020-04-18;13;0
Manitoba;Canada;53.7609;-98.8139;2020-04-18;253;3
New Brunswick;Canada;46.5653;-66.4619;2020-04-18;117;0
Newfoundland and Labrador;Canada;53.1355;-57.6604;2020-04-18;257;1
Nova Scotia;Canada;44.682;-63.7443;2020-04-18;649;43
Ontario;Canada;51.2538;-85.3232;2020-04-18;11013;557
Prince Edward Island;Canada;46.5107;-63.4168;2020-04-18;26;0
Quebec;Canada;52.9399;-73.5491;2020-04-18;17521;723
Saskatchewan;Canada;52.9399;-106.4509;2020-04-18;313;6
;Central African Republic;6.6111;20.9394;2020-04-18;12;0
;Chad;15.4542;18.7322;2020-04-18;33;6
;Chile;-35.6751;-71.543;2020-04-18;9730;478
Anhui;China;31.8257;117.2264;2020-04-18;991;0
Beijing;China;40.1824;116.4142;2020-04-18;593;0
Chongqing;China;30.0572;107.874;2020-04-18;579;0
Fujian;China;26.0789;117.9874;2020-04-18;355;1
Gansu;China;37.8099;101.0583;2020-04-18;139;0
Guangdong;China;23.3417;113.4244;2020-04-18;1579;2
Guangxi;China;23.8298;108.7881;2020-04-18;254;0
Guizhou;China;26.8154;106.8748;2020-04-18;146;0
Hainan;China;19.1959;109.7453;2020-04-18;168;0
